_id,question_dictionary,course_title,course_code,difficulty,q_type,question_point
60a238809ab6e8dbd9eb7e95,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,19.540987940052464
60a238809ab6e8dbd9eb7e96,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,21.951942588402556
60a238809ab6e8dbd9eb7e97,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,22.266791563583027
60a238809ab6e8dbd9eb7e98,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,22.425482332043515
60a238809ab6e8dbd9eb7e99,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.09171722104564
60a238809ab6e8dbd9eb7e9a,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,13.128567107565736
60a238809ab6e8dbd9eb7e9b,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,16.20901182149566
60a238809ab6e8dbd9eb7e9c,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,13.416270850911822
60a238809ab6e8dbd9eb7e9d,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,17.65121665624706
60a238809ab6e8dbd9eb7e9e,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.25107062021351
60a238809ab6e8dbd9eb7e9f,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.149958176135264
60a238809ab6e8dbd9eb7ea0,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,38.02032050617444
60a238809ab6e8dbd9eb7ea1,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,26.336161476818557
60a238809ab6e8dbd9eb7ea2,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,17.888182261747488
60a238809ab6e8dbd9eb7ea3,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,30.52133419924225
60a238809ab6e8dbd9eb7ea4,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,16.15438346547115
60a238809ab6e8dbd9eb7ea5,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,20.7437291033429
60a238809ab6e8dbd9eb7ea6,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.123411906954525
60a238809ab6e8dbd9eb7ea7,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.47868125373608
60a238809ab6e8dbd9eb7ea8,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,25.89873864458842
60a238809ab6e8dbd9eb7ea9,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,32.40895605953584
60a238809ab6e8dbd9eb7eaa,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,20.31602126401875
60a238809ab6e8dbd9eb7eab,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.85041933003091
60a238809ab6e8dbd9eb7eac,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,28.299314770071703
60a238809ab6e8dbd9eb7ead,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,15.20332922662185
60a238809ab6e8dbd9eb7eae,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,20.492193982381806
60a238809ab6e8dbd9eb7eaf,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,28.9195098452488
60a238809ab6e8dbd9eb7eb0,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.695060132217634
60a238809ab6e8dbd9eb7eb1,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,17.948644647711568
60a238809ab6e8dbd9eb7eb2,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.58439812587875
60a238809ab6e8dbd9eb7eb3,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.45780465337147
60a238809ab6e8dbd9eb7eb4,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,16.324099943212392
60a238809ab6e8dbd9eb7eb5,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,32.619576732096164
60a238809ab6e8dbd9eb7eb6,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.30156340142429
60a238809ab6e8dbd9eb7eb7,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.59889238851124
60a238809ab6e8dbd9eb7eb8,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.775005803364127
60a238809ab6e8dbd9eb7eb9,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,25.487204171195103
60a238809ab6e8dbd9eb7eba,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,38.68494962032628
60a238809ab6e8dbd9eb7ebb,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,30.89384448425728
60a238809ab6e8dbd9eb7ebc,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,30.29027761466673
60a238809ab6e8dbd9eb7ebd,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,32.58462613135028
60a238809ab6e8dbd9eb7ebe,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,38.272091565640096
60a238809ab6e8dbd9eb7ebf,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,34.99729265781981
60a238809ab6e8dbd9eb7ec0,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,26.855974115630758
60a238809ab6e8dbd9eb7ec1,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,35.378318591197065
60a238809ab6e8dbd9eb7ec2,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,26.317115316413176
60a238809ab6e8dbd9eb7ec3,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,38.833117353825855
60a238809ab6e8dbd9eb7ec4,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,31.97957211172596
60a238809ab6e8dbd9eb7ec5,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,25.314116612427817
60a238809ab6e8dbd9eb7ec6,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,26.211013493140843
60a238809ab6e8dbd9eb7ec7,"{'Question 1:': 'At the time of insertion of an item to the list, the ___ condition is first checked', 'Question 2:': ' Directed link between two nodes is known as ___', 'Question 3:': ' A major drawback with the stack is that the ___ and dynamically you cannot change the size of the stack', 'Question 4:': ' The ___of a tree is defined to be the maximum level of any node in the tree', 'Question 5:': 'Give the full form for PERT', 'Question 6:': '___ is used for sequencing small lists', 'Question 7:': 'A problem having at least one algorithmic solution is called ___ problem', 'Question 8:': 'Name the arrangement in which the null pointer in the last node is replaced with the address of the first node', 'Question 9:': ' ___ is preferred for very large arrays in an unsorted state', 'Question 10:': ' ___ facilitates traversal in both the forward and backward direction of a linked list', 'Question 11:': 'Two directed edges are said to be ___ edges if they are mapped onto the same ordered pair of vertices', 'Question 12:': 'In the binary the average number of element comparisons for a successful search is ___', 'Question 13:': 'Stack is also known as ___', 'Question 14:': ' What is the full form of MST?', 'Question 15:': '___ is the process of arranging a collection of items in some specified order'}",,swe151,Medium,mcq,21.0
60a238839ab6e8dbd9eb7ec9,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,20.235093133107007
60a238839ab6e8dbd9eb7eca,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,30.22129316181791
60a238839ab6e8dbd9eb7ecb,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.29745219446092
60a238839ab6e8dbd9eb7ecc,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.342831169714316
60a238839ab6e8dbd9eb7ecd,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,34.81068675431057
60a238839ab6e8dbd9eb7ece,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,35.18847977563266
60a238839ab6e8dbd9eb7ecf,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.66768910174435
60a238839ab6e8dbd9eb7ed0,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,30.377452929781022
60a238839ab6e8dbd9eb7ed1,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,28.05134522720356
60a238839ab6e8dbd9eb7ed2,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,22.84662563837655
60a238839ab6e8dbd9eb7ed3,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.17575605089614
60a238839ab6e8dbd9eb7ed4,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,16.746963534629927
60a238839ab6e8dbd9eb7ed5,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,38.70366197160726
60a238839ab6e8dbd9eb7ed6,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,10.389660915844829
60a238839ab6e8dbd9eb7ed7,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,15.309154661429364
60a238839ab6e8dbd9eb7ed8,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,23.682532191270873
60a238839ab6e8dbd9eb7ed9,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,37.72458868592383
60a238839ab6e8dbd9eb7eda,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,36.05976738911053
60a238839ab6e8dbd9eb7edb,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,13.556475723502928
60a238839ab6e8dbd9eb7edc,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,35.65928537309058
60a238839ab6e8dbd9eb7edd,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,21.430088551190117
60a238839ab6e8dbd9eb7ede,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,36.24821596448416
60a238839ab6e8dbd9eb7edf,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,29.459632343906218
60a238839ab6e8dbd9eb7ee0,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,14.964214676207083
60a238839ab6e8dbd9eb7ee1,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.4717199402671
60a238839ab6e8dbd9eb7ee2,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.799907722782365
60a238839ab6e8dbd9eb7ee3,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,13.039322222044039
60a238839ab6e8dbd9eb7ee4,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,19.60604086111983
60a238839ab6e8dbd9eb7ee5,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,32.016253586638534
60a238839ab6e8dbd9eb7ee6,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.59508207036617
60a238839ab6e8dbd9eb7ee7,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,28.834830951938585
60a238839ab6e8dbd9eb7ee8,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.20229261745575
60a238839ab6e8dbd9eb7ee9,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,28.78615395066364
60a238839ab6e8dbd9eb7eea,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.09846679568446
60a238839ab6e8dbd9eb7eeb,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.81272373775171
60a238839ab6e8dbd9eb7eec,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.123143353314099
60a238839ab6e8dbd9eb7eed,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.924995279993945
60a238839ab6e8dbd9eb7eee,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,38.95065711376935
60a238839ab6e8dbd9eb7eef,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,15.279371017868328
60a238839ab6e8dbd9eb7ef0,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,21.550261194771032
60a238839ab6e8dbd9eb7ef1,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,14.845592815032695
60a238839ab6e8dbd9eb7ef2,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,22.469696555843406
60a238839ab6e8dbd9eb7ef3,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,28.018927580820968
60a238839ab6e8dbd9eb7ef4,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.377443570613842
60a238839ab6e8dbd9eb7ef5,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,36.13499407745728
60a238839ab6e8dbd9eb7ef6,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,38.16370224366541
60a238839ab6e8dbd9eb7ef7,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.37321010373597
60a238839ab6e8dbd9eb7ef8,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,37.42769923744539
60a238839ab6e8dbd9eb7ef9,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,26.423221714708166
60a238839ab6e8dbd9eb7efa,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,32.90562526849625
60a238839ab6e8dbd9eb7efb,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,23.535210938963488
60a238839ab6e8dbd9eb7efc,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.212138397620812
60a238839ab6e8dbd9eb7efd,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.075502196167655
60a238839ab6e8dbd9eb7efe,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,30.398647467609713
60a238839ab6e8dbd9eb7eff,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,34.96689277019725
60a238839ab6e8dbd9eb7f00,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.091083289116284
60a238839ab6e8dbd9eb7f01,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,28.434076400033934
60a238839ab6e8dbd9eb7f02,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,21.033691559934425
60a238839ab6e8dbd9eb7f03,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,34.313256189264465
60a238839ab6e8dbd9eb7f04,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,29.46117346049128
60a238839ab6e8dbd9eb7f05,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,22.27951075085293
60a238839ab6e8dbd9eb7f06,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.788007345385985
60a238839ab6e8dbd9eb7f07,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,22.934371631994846
60a238839ab6e8dbd9eb7f08,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,26.884851501405535
60a238839ab6e8dbd9eb7f09,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,23.596847601120544
60a238839ab6e8dbd9eb7f0a,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,34.901093077453844
60a238839ab6e8dbd9eb7f0b,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,37.31553289639847
60a238839ab6e8dbd9eb7f0c,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.47674926881697
60a238839ab6e8dbd9eb7f0d,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,13.398660808616143
60a238839ab6e8dbd9eb7f0e,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.44765113663267
60a238839ab6e8dbd9eb7f0f,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,25.749680932173007
60a238839ab6e8dbd9eb7f10,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,37.96815495654262
60a238839ab6e8dbd9eb7f11,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,16.99707935670412
60a238839ab6e8dbd9eb7f12,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,23.617246635804776
60a238839ab6e8dbd9eb7f13,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.624693667845033
60a238839ab6e8dbd9eb7f14,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,37.69122251026364
60a238839ab6e8dbd9eb7f15,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,17.53810909078438
60a238839ab6e8dbd9eb7f16,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,11.52087047846821
60a238839ab6e8dbd9eb7f17,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.639388742090134
60a238839ab6e8dbd9eb7f18,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,19.389833377209506
60a238839ab6e8dbd9eb7f19,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.6442506648404
60a238839ab6e8dbd9eb7f1a,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.2691962882295
60a238839ab6e8dbd9eb7f1b,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,14.289678667449829
60a238839ab6e8dbd9eb7f1c,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,38.22035375747707
60a238839ab6e8dbd9eb7f1d,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,24.43889267693307
60a238839ab6e8dbd9eb7f1e,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,24.610314812657407
60a238839ab6e8dbd9eb7f1f,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,15.019411940229645
60a238839ab6e8dbd9eb7f20,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,10.799476835328111
60a238839ab6e8dbd9eb7f21,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,26.169686004901088
60a238839ab6e8dbd9eb7f22,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,20.463288560032968
60a238839ab6e8dbd9eb7f23,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.90085940099486
60a238839ab6e8dbd9eb7f24,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,16.695345631653876
60a238839ab6e8dbd9eb7f25,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.308164538558092
60a238839ab6e8dbd9eb7f26,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.458592108506627
60a238839ab6e8dbd9eb7f27,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,17.62158863215616
60a238839ab6e8dbd9eb7f28,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.6413043449922
60a238839ab6e8dbd9eb7f29,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,28.332138438768972
60a238839ab6e8dbd9eb7f2a,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,35.574679084205435
60a238839ab6e8dbd9eb7f2b,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,13.500996951230734
60a238839ab6e8dbd9eb7f2c,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,37.98853173341679
60a238839ab6e8dbd9eb7f2d,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,34.65456992789866
60a238839ab6e8dbd9eb7f2e,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,24.462914247440757
60a238839ab6e8dbd9eb7f2f,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,29.67943999700057
60a238839ab6e8dbd9eb7f30,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,31.9352880584048
60a238839ab6e8dbd9eb7f31,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,31.913512055423055
60a238839ab6e8dbd9eb7f32,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,29.510023344409014
60a238839ab6e8dbd9eb7f33,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,36.39383110425402
60a238839ab6e8dbd9eb7f34,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,24.789784689567167
60a238839ab6e8dbd9eb7f35,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,22.56561401213921
60a238839ab6e8dbd9eb7f36,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,33.27305326897593
60a238839ab6e8dbd9eb7f37,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,31.511526927935016
60a238839ab6e8dbd9eb7f38,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,39.579161764952296
60a238839ab6e8dbd9eb7f39,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,wrq,33.6006158481529
60a238839ab6e8dbd9eb7f3a,"{'Question 1:': 'Descriptor’s successor must appear after that descriptor in ___ ordering for topological sort', 'Question 2:': ' Dijkstra’s algorithm can be applied for unweighted directed graph', 'Question 3:': ' What is the full form of MST?', 'Question 4:': 'Which method adds a new item to the queue?', 'Question 5:': ' AB+ and XY+Z* are examples of ___ notation', 'Question 6:': 'In an undirected graph, the ___ of a vertex v is the number of edges connected to v', 'Question 7:': 'A problem is NP-hard if an algorithm to solve it in (deterministic) polynomial time would make it possible to solve all ___ problems in polynomial time', 'Question 8:': ' ___ facilitates traversal in both the forward and backward direction of a linked list', 'Question 9:': 'Prim’s minimum spanning tree algorithm is known as ___ style algorithm', 'Question 10:': 'Which strategy permits to divide a problem in subproblems, solves them individually, and combines them for a solution to the problem?', 'Question 11:': 'Algorithms that are designed to be executed on Von-Neumann architecture machines are called ___ algorithms', 'Question 12:': 'What is present at the level 1 of hierarchical structure?', 'Question 13:': 'In the binary the average number of element comparisons for a successful search is ___', 'Question 14:': 'Visiting every node on a level before going to a lower level is called ___', 'Question 15:': 'Minimum spanning tree is a graph with weight ___ than or ___ to the weight of every other spanning tree'}",,swe151,Easy,mcq,39.0
60a238879ab6e8dbd9eb7f3c,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,34.1319681195185
60a238879ab6e8dbd9eb7f3d,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,21.91623532200495
60a238879ab6e8dbd9eb7f3e,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.569501594240386
60a238879ab6e8dbd9eb7f3f,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,28.552926852154716
60a238879ab6e8dbd9eb7f40,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,30.27783021870684
60a238879ab6e8dbd9eb7f41,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.77768408830944
60a238879ab6e8dbd9eb7f42,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,31.739233094396646
60a238879ab6e8dbd9eb7f43,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.98939591525887
60a238879ab6e8dbd9eb7f44,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,13.601101625532285
60a238879ab6e8dbd9eb7f45,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,17.773569583106376
60a238879ab6e8dbd9eb7f46,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,14.589848531240072
60a238879ab6e8dbd9eb7f47,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,38.01034470927469
60a238879ab6e8dbd9eb7f48,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.9253569112413
60a238879ab6e8dbd9eb7f49,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,23.870171460309002
60a238879ab6e8dbd9eb7f4a,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,28.28926591076793
60a238879ab6e8dbd9eb7f4b,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,14.713214309773461
60a238879ab6e8dbd9eb7f4c,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.084540164750603
60a238879ab6e8dbd9eb7f4d,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,16.828417416949225
60a238879ab6e8dbd9eb7f4e,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,39.752331381303904
60a238879ab6e8dbd9eb7f4f,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,23.81256183581871
60a238879ab6e8dbd9eb7f50,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,10.296954641566172
60a238879ab6e8dbd9eb7f51,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,10.549664097828439
60a238879ab6e8dbd9eb7f52,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,18.352166726393367
60a238879ab6e8dbd9eb7f53,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,24.56223014170233
60a238879ab6e8dbd9eb7f54,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,16.058910973758813
60a238879ab6e8dbd9eb7f55,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,30.387940667122006
60a238879ab6e8dbd9eb7f56,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,36.67081517156091
60a238879ab6e8dbd9eb7f57,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,19.016115008468
60a238879ab6e8dbd9eb7f58,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,34.224479131330284
60a238879ab6e8dbd9eb7f59,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,21.85578384473458
60a238879ab6e8dbd9eb7f5a,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,29.14765973735743
60a238879ab6e8dbd9eb7f5b,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,10.27588089623713
60a238879ab6e8dbd9eb7f5c,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,34.574844545132834
60a238879ab6e8dbd9eb7f5d,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,30.890663430950244
60a238879ab6e8dbd9eb7f5e,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.347932717171304
60a238879ab6e8dbd9eb7f5f,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,14.713612087889567
60a238879ab6e8dbd9eb7f60,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,16.45072601086066
60a238879ab6e8dbd9eb7f61,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,28.21586067976197
60a238879ab6e8dbd9eb7f62,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,34.280332637449106
60a238879ab6e8dbd9eb7f63,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,12.798919388374037
60a238879ab6e8dbd9eb7f64,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,20.224678890861377
60a238879ab6e8dbd9eb7f65,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,27.137856702755276
60a238879ab6e8dbd9eb7f66,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,10.860609849886666
60a238879ab6e8dbd9eb7f67,{'dummy question': 'dummy'},Data Algorithm,swe151,Easy,mcq,33.17648974033467
60a238879ab6e8dbd9eb7f68,{'dummy question': 'dummy'},Data Algorithm,swe151,Hard,mcq,13.407994214815524
60a238879ab6e8dbd9eb7f69,{'dummy question': 'dummy'},Data Algorithm,swe151,Medium,mcq,23.359364750680946
